Country Name,Country Code,Time,Time Code,"Net bilateral aid flows from DAC donors, United States (current US$) [DC.DAC.USAL.CD]",Net official aid received (constant 2013 US$) [DT.ODA.OATL.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]","Net bilateral aid flows from DAC donors, Total (current US$) [DC.DAC.TOTL.CD]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Agricultural land (sq. km) [AG.LND.AGRI.K2],Battle-related deaths (number of people) [VC.BTL.DETH]
St. Martin (French part),MAF,1984,YR1984,..,..,..,..,..,..,..
St. Martin (French part),MAF,1985,YR1985,..,..,..,..,..,..,..
St. Martin (French part),MAF,1986,YR1986,..,..,..,..,..,..,..
St. Martin (French part),MAF,1987,YR1987,..,..,..,..,..,..,..
St. Martin (French part),MAF,1988,YR1988,..,..,..,..,..,..,..
St. Martin (French part),MAF,1989,YR1989,..,..,..,..,..,..,..
St. Martin (French part),MAF,1990,YR1990,..,..,..,..,..,..,..
St. Martin (French part),MAF,1991,YR1991,..,..,..,..,..,..,..
St. Martin (French part),MAF,1992,YR1992,..,..,..,..,..,..,..
St. Martin (French part),MAF,1993,YR1993,..,..,..,..,..,..,..
St. Martin (French part),MAF,1994,YR1994,..,..,..,..,..,..,..
St. Martin (French part),MAF,1995,YR1995,..,..,..,..,..,..,..
St. Martin (French part),MAF,1996,YR1996,..,..,..,..,..,..,..
St. Martin (French part),MAF,1997,YR1997,..,..,..,..,..,..,..
St. Martin (French part),MAF,1998,YR1998,..,..,..,..,..,..,..
St. Martin (French part),MAF,1999,YR1999,..,..,..,..,..,..,..
St. Martin (French part),MAF,2000,YR2000,..,..,..,..,..,..,..
St. Martin (French part),MAF,2001,YR2001,..,..,..,..,..,..,..
St. Martin (French part),MAF,2002,YR2002,..,..,..,..,..,..,..
St. Martin (French part),MAF,2003,YR2003,..,..,..,..,..,..,..
St. Martin (French part),MAF,2004,YR2004,..,..,..,..,..,..,..
St. Martin (French part),MAF,2005,YR2005,..,..,..,..,..,..,..
St. Martin (French part),MAF,2006,YR2006,..,..,..,..,..,..,..
St. Martin (French part),MAF,2007,YR2007,..,..,..,..,..,..,..
St. Martin (French part),MAF,2008,YR2008,..,..,..,..,..,..,..
St. Martin (French part),MAF,2009,YR2009,..,..,..,..,..,..,..
St. Martin (French part),MAF,2010,YR2010,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,1960,YR1960,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,1961,YR1961,..,..,..,..,..,100,..
St. Vincent and the Grenadines,VCT,1962,YR1962,..,..,..,..,..,100,..
St. Vincent and the Grenadines,VCT,1963,YR1963,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1964,YR1964,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1965,YR1965,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1966,YR1966,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1967,YR1967,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1968,YR1968,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1969,YR1969,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1970,YR1970,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1971,YR1971,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1972,YR1972,..,..,..,..,..,110,..
St. Vincent and the Grenadines,VCT,1973,YR1973,..,..,..,..,..,100,..
St. Vincent and the Grenadines,VCT,1974,YR1974,..,..,..,3300000,..,100,..
St. Vincent and the Grenadines,VCT,1975,YR1975,..,..,..,5230000,..,100,..
St. Vincent and the Grenadines,VCT,1976,YR1976,..,..,..,3620000,..,100,..
St. Vincent and the Grenadines,VCT,1977,YR1977,..,..,..,2730000,..,110,..
St. Vincent and the Grenadines,VCT,1978,YR1978,..,..,-0.821763211669768,3890000,..,110,..
St. Vincent and the Grenadines,VCT,1979,YR1979,..,..,0.843924938607065,5530000,..,120,..
St. Vincent and the Grenadines,VCT,1980,YR1980,..,..,1.33591880852235,5610000,..,120,..
St. Vincent and the Grenadines,VCT,1981,YR1981,..,..,0.489780458630421,5130000,..,120,..
St. Vincent and the Grenadines,VCT,1982,YR1982,..,..,1.31857484523838,3900000,..,110,..
St. Vincent and the Grenadines,VCT,1983,YR1983,..,..,1.71771647317363,2670000,..,120,..
St. Vincent and the Grenadines,VCT,1984,YR1984,..,..,1.03684502869839,1340000,..,120,..
St. Vincent and the Grenadines,VCT,1985,YR1985,..,..,1.23590973891788,1970000,..,120,..
St. Vincent and the Grenadines,VCT,1986,YR1986,2000000,..,4.58223382747775,9000000,..,130,..
St. Vincent and the Grenadines,VCT,1987,YR1987,2000000,..,2.82660050452709,7300000,..,130,..
St. Vincent and the Grenadines,VCT,1988,YR1988,2000000,..,4.53906278686277,7500000,..,130,..
St. Vincent and the Grenadines,VCT,1989,YR1989,1000000,..,4.93263758997537,7860000,..,130,..
St. Vincent and the Grenadines,VCT,1990,YR1990,1000000,..,3.18959016385864,8100000,..,120,..
St. Vincent and the Grenadines,VCT,1991,YR1991,1000000,..,3.49107610022673,9070000,..,120,..
St. Vincent and the Grenadines,VCT,1992,YR1992,..,..,5.00082547598784,10990000,..,120,..
St. Vincent and the Grenadines,VCT,1993,YR1993,..,..,10.9672172309756,7790000,..,120,..
St. Vincent and the Grenadines,VCT,1994,YR1994,..,..,16.2089071828607,6040000,..,120,..
St. Vincent and the Grenadines,VCT,1995,YR1995,..,..,9.69617669661702,46550000,..,120,..
St. Vincent and the Grenadines,VCT,1996,YR1996,..,..,12.8644853725416,22020000,..,110,..
St. Vincent and the Grenadines,VCT,1997,YR1997,..,..,26.5895190414269,5500000,..,110,..
St. Vincent and the Grenadines,VCT,1998,YR1998,-150000,..,23.8081171037783,18340000,..,110,..
St. Vincent and the Grenadines,VCT,1999,YR1999,-250000,..,14.5363483119494,13200000,..,110,..
St. Vincent and the Grenadines,VCT,2000,YR2000,30000,..,9.52493109355853,4250000,..,100,..
St. Vincent and the Grenadines,VCT,2001,YR2001,-170000,..,4.89265004405272,4350000,..,100,..
St. Vincent and the Grenadines,VCT,2002,YR2002,10000,..,7.37160561510908,130000,..,100,..
St. Vincent and the Grenadines,VCT,2003,YR2003,-120000,..,11.4495075245392,6790000,..,100,..
St. Vincent and the Grenadines,VCT,2004,YR2004,-120000,..,12.5841568435787,10760000,..,100,..
St. Vincent and the Grenadines,VCT,2005,YR2005,-100000,..,7.27895917556767,6070000,..,100,..
St. Vincent and the Grenadines,VCT,2006,YR2006,-70000,..,17.8644763748305,4320000,..,100,..
St. Vincent and the Grenadines,VCT,2007,YR2007,-130000,..,17.6032605701504,62110000,..,100,..
St. Vincent and the Grenadines,VCT,2008,YR2008,-140000,..,22.898584028539,23230000,..,100,..
St. Vincent and the Grenadines,VCT,2009,YR2009,-60000,..,16.3310112376691,18250000,..,100,..
St. Vincent and the Grenadines,VCT,2010,YR2010,180000,..,14.27105162963,11440000,..,100,..
Sub-Saharan Africa,SSF,1960,YR1960,38000000,..,..,580350000,..,..,..
Sub-Saharan Africa,SSF,1961,YR1961,76000000,..,..,758090000,..,9439885.1,..
Sub-Saharan Africa,SSF,1962,YR1962,199000000,..,..,885230000,..,9448140,..
Sub-Saharan Africa,SSF,1963,YR1963,163000000,..,..,876750000,..,9476599.1,..
Sub-Saharan Africa,SSF,1964,YR1964,171000000,..,..,953150000,..,9485540.7,..
Sub-Saharan Africa,SSF,1965,YR1965,259590000,..,..,1041210000,..,9507101.3,..
Sub-Saharan Africa,SSF,1966,YR1966,256800000,..,..,1007250000,..,9486599.9,..
Sub-Saharan Africa,SSF,1967,YR1967,217620000,..,..,1235550000,..,9508388.7,..
Sub-Saharan Africa,SSF,1968,YR1968,185220000,..,..,1003590000,..,9522589.5,..
Sub-Saharan Africa,SSF,1969,YR1969,197000000,..,..,971210000,..,9586210.3,..
Sub-Saharan Africa,SSF,1970,YR1970,178000000,..,1.54537030319269,988910000,..,9559644.7,..
Sub-Saharan Africa,SSF,1971,YR1971,220000000,..,1.38662397170349,1148410000,..,9561265.6,..
Sub-Saharan Africa,SSF,1972,YR1972,175000000,..,1.06495521312261,1197840000,..,9525660,..
Sub-Saharan Africa,SSF,1973,YR1973,159000000,..,0.949070307225924,1491120000,..,9577940,..
Sub-Saharan Africa,SSF,1974,YR1974,199000000,..,1.30604182001225,1882820000,..,9533730,..
Sub-Saharan Africa,SSF,1975,YR1975,209000000,..,0.998827981563406,2360590000,..,9534700,..
Sub-Saharan Africa,SSF,1976,YR1976,252000000,..,0.618389173298743,2239030000,..,9544260,..
Sub-Saharan Africa,SSF,1977,YR1977,272000000,..,0.607904733915206,2522240000,..,9502840,..
Sub-Saharan Africa,SSF,1978,YR1978,341000000,..,0.563748642622332,3474210000,..,9503260,..
Sub-Saharan Africa,SSF,1979,YR1979,444000000,..,0.350865140010674,4536270000,..,9497070,..
Sub-Saharan Africa,SSF,1980,YR1980,642000000,..,0.0437142632696938,5234590000,..,9526960,..
Sub-Saharan Africa,SSF,1981,YR1981,733000000,..,0.604552440263857,5274530000,..,9504280,..
Sub-Saharan Africa,SSF,1982,YR1982,686000000,..,0.635403471835881,5353350000,..,9523340,..
Sub-Saharan Africa,SSF,1983,YR1983,805000000,..,0.504664702041091,5202570000,..,9539760,..
Sub-Saharan Africa,SSF,1984,YR1984,900000000,..,0.507745291928206,5631140000,..,9583190,..
Sub-Saharan Africa,SSF,1985,YR1985,1397000000,..,0.472718908175356,6500920000,..,9654510,..
Sub-Saharan Africa,SSF,1986,YR1986,950000000,..,0.304489946047266,7983740000,..,9751770,..
Sub-Saharan Africa,SSF,1987,YR1987,867000000,..,0.554593745972261,9168750000,..,9778190,..
Sub-Saharan Africa,SSF,1988,YR1988,822000000,..,0.591170833165102,11075730000,3.85829071686519,9831310,..
Sub-Saharan Africa,SSF,1989,YR1989,839000000,..,1.09998556724476,11423680000,4.02351319329709,9869060,..
Sub-Saharan Africa,SSF,1990,YR1990,1089000000,0,0.441262133240969,13077130000,3.61259272090354,9894100,..
Sub-Saharan Africa,SSF,1991,YR1991,1057000000,0,0.551896604392907,12785020000,2.67236240109473,9939330,..
Sub-Saharan Africa,SSF,1992,YR1992,1303000000,0,0.462296547520603,14084600000,2.33771215674882,9978570,..
Sub-Saharan Africa,SSF,1993,YR1993,1543000000,0,0.802341139002155,12396520000,2.20743868822019,9854300,..
Sub-Saharan Africa,SSF,1994,YR1994,1842000000,0,1.22059735537298,13329240000,2.20073947020371,9916280,..
Sub-Saharan Africa,SSF,1995,YR1995,1255000000,0,1.3688250906218,12383520000,1.90274564749048,9976790,..
Sub-Saharan Africa,SSF,1996,YR1996,946000000,0,1.30753345405182,11990970000,1.60326288559297,10015810,..
Sub-Saharan Africa,SSF,1997,YR1997,1388000000,0,2.40631591329753,11013160000,1.61415638948634,10054910,..
Sub-Saharan Africa,SSF,1998,YR1998,1110980000,0,2.13860408034044,10744600000,1.70727077630517,10086310,..
Sub-Saharan Africa,SSF,1999,YR1999,1338890000,0,2.70103477144135,9875300000,2.13683880590544,10143410,..
Sub-Saharan Africa,SSF,2000,YR2000,1477210000,0,1.89683940906843,9667900000,1.84583644537849,10175670,..
Sub-Saharan Africa,SSF,2001,YR2001,1374830000,0,4.57212815788611,9963740000,1.85925580888164,10198799.2,..
Sub-Saharan Africa,SSF,2002,YR2002,2369420000,0,3.00546002601928,13364170000,1.98132098139408,10236860.8,..
Sub-Saharan Africa,SSF,2003,YR2003,4638460000,0,2.9987292903503,19908280000,1.64082372851944,10316546.7,..
Sub-Saharan Africa,SSF,2004,YR2004,3497900000,0,2.14198556900235,19888760000,1.65243728829756,10343476.1,..
Sub-Saharan Africa,SSF,2005,YR2005,4057450000,..,2.89689494646101,25996290000,1.57137455432038,10435214.2,..
Sub-Saharan Africa,SSF,2006,YR2006,5592650000,..,2.06873659304644,32893800000,1.5467742245238,10454205.8,..
Sub-Saharan Africa,SSF,2007,YR2007,4557590000,..,3.24955185999819,26344500000,1.3439230515381,10488536,..
Sub-Saharan Africa,SSF,2008,YR2008,6691080000,..,3.70452547524133,29421050000,1.50282677687872,10531653.2,..
Sub-Saharan Africa,SSF,2009,YR2009,7436560000,..,3.62727514859675,30364540000,1.60144611586863,10521741.4,..
Sub-Saharan Africa,SSF,2010,YR2010,7412960000,..,2.09681777526718,31585030000,1.3286952351696,10557403,..
Sub-Saharan Africa (excluding high income),SSA,1960,YR1960,38000000,..,..,579270000,..,..,..
Sub-Saharan Africa (excluding high income),SSA,1961,YR1961,76000000,..,..,757100000,..,9439835.1,..
Sub-Saharan Africa (excluding high income),SSA,1962,YR1962,199000000,..,..,884750000,..,9448090,..
Sub-Saharan Africa (excluding high income),SSA,1963,YR1963,163000000,..,..,876120000,..,9476549.1,..
Sub-Saharan Africa (excluding high income),SSA,1964,YR1964,171000000,..,..,952220000,..,9485490.7,..
Sub-Saharan Africa (excluding high income),SSA,1965,YR1965,259550000,..,..,1039670000,..,9507051.3,..
Sub-Saharan Africa (excluding high income),SSA,1966,YR1966,256770000,..,..,1006330000,..,9486549.9,..
Sub-Saharan Africa (excluding high income),SSA,1967,YR1967,217560000,..,..,1233320000,..,9508338.7,..
Sub-Saharan Africa (excluding high income),SSA,1968,YR1968,185190000,..,..,1001130000,..,9522539.5,..
Sub-Saharan Africa (excluding high income),SSA,1969,YR1969,197000000,..,..,969970000,..,9586160.3,..
Sub-Saharan Africa (excluding high income),SSA,1970,YR1970,178000000,..,1.54106846506167,984930000,..,9559594.7,..
Sub-Saharan Africa (excluding high income),SSA,1971,YR1971,220000000,..,1.38302112466615,1140700000,..,9561215.6,..
Sub-Saharan Africa (excluding high income),SSA,1972,YR1972,175000000,..,1.06294155369144,1189140000,..,9525610,..
Sub-Saharan Africa (excluding high income),SSA,1973,YR1973,159000000,..,0.940628073419818,1483180000,..,9577890,..
Sub-Saharan Africa (excluding high income),SSA,1974,YR1974,199000000,..,1.30470124011205,1874420000,..,9533680,..
Sub-Saharan Africa (excluding high income),SSA,1975,YR1975,209000000,..,0.994803541709445,2353330000,..,9534650,..
Sub-Saharan Africa (excluding high income),SSA,1976,YR1976,252000000,..,0.613019161035544,2232120000,..,9544210,..
Sub-Saharan Africa (excluding high income),SSA,1977,YR1977,272000000,..,0.602679821703571,2512010000,..,9502790,..
Sub-Saharan Africa (excluding high income),SSA,1978,YR1978,341000000,..,0.559669740841536,3458400000,..,9503210,..
Sub-Saharan Africa (excluding high income),SSA,1979,YR1979,444000000,..,0.346854616534547,4512730000,..,9497020,..
Sub-Saharan Africa (excluding high income),SSA,1980,YR1980,641000000,..,0.0395814641263876,5214360000,..,9526910,..
Sub-Saharan Africa (excluding high income),SSA,1981,YR1981,731000000,..,0.600603105482679,5253880000,..,9504230,..
Sub-Saharan Africa (excluding high income),SSA,1982,YR1982,684000000,..,0.63117171956658,5328820000,..,9523280,..
Sub-Saharan Africa (excluding high income),SSA,1983,YR1983,802000000,..,0.50040475189247,5183350000,..,9539700,..
Sub-Saharan Africa (excluding high income),SSA,1984,YR1984,896000000,..,0.502978346656227,5608270000,..,9583130,..
Sub-Saharan Africa (excluding high income),SSA,1985,YR1985,1394000000,..,0.46687867841596,6473790000,..,9654450,..
Sub-Saharan Africa (excluding high income),SSA,1986,YR1986,945000000,..,0.297906807908858,7948270000,..,9751710,..
Sub-Saharan Africa (excluding high income),SSA,1987,YR1987,864000000,..,0.547207257506528,9108750000,..,9778130,..
Sub-Saharan Africa (excluding high income),SSA,1988,YR1988,820000000,..,0.583126233370252,11025970000,3.85783642277429,9831260,..
Sub-Saharan Africa (excluding high income),SSA,1989,YR1989,834000000,..,1.09317239037534,11364590000,4.0232163279693,9869010,..
Sub-Saharan Africa (excluding high income),SSA,1990,YR1990,1080000000,0,0.434610212503881,12991600000,3.61203334487029,9894060,..
Sub-Saharan Africa (excluding high income),SSA,1991,YR1991,1053000000,0,0.545546035658287,12728080000,2.66994548738104,9939290,..
Sub-Saharan Africa (excluding high income),SSA,1992,YR1992,1298000000,0,0.459888285238051,14026280000,2.33398413642999,9978530,..
Sub-Saharan Africa (excluding high income),SSA,1993,YR1993,1543000000,0,0.796920216827302,12350350000,2.20651324916354,9854260,..
Sub-Saharan Africa (excluding high income),SSA,1994,YR1994,1840000000,0,1.21199365576535,13297680000,2.2003100067021,9916240,..
Sub-Saharan Africa (excluding high income),SSA,1995,YR1995,1255000000,0,1.35706322232759,12347740000,1.90210841031549,9976750,..
Sub-Saharan Africa (excluding high income),SSA,1996,YR1996,946000000,0,1.30105291135145,11951530000,1.60250406454607,10015770,..
Sub-Saharan Africa (excluding high income),SSA,1997,YR1997,1387000000,0,2.39508550680417,10981790000,1.61347965691916,10054870,..
Sub-Saharan Africa (excluding high income),SSA,1998,YR1998,1109890000,0,2.12656148929644,10701970000,1.70721968637483,10086270,..
Sub-Saharan Africa (excluding high income),SSA,1999,YR1999,1337840000,0,2.68962291454299,9850260000,2.1375485183387,10143370,..
Sub-Saharan Africa (excluding high income),SSA,2000,YR2000,1477070000,0,1.89333685883067,9638800000,1.84613753408828,10175630,..
Sub-Saharan Africa (excluding high income),SSA,2001,YR2001,1373900000,0,4.56134686236405,9935940000,1.85941873031984,10198759.2,..
Sub-Saharan Africa (excluding high income),SSA,2002,YR2002,2369320000,0,2.99802555779456,13339800000,1.98196096387783,10236820.8,..
Sub-Saharan Africa (excluding high income),SSA,2003,YR2003,4638190000,0,2.99063017930342,19882450000,1.640677971916,10316506.7,..
Sub-Saharan Africa (excluding high income),SSA,2004,YR2004,3497870000,0,2.13849067970722,19854500000,1.65207418493058,10343436.1,..
Sub-Saharan Africa (excluding high income),SSA,2005,YR2005,4057250000,..,2.88887097827647,25954650000,1.57133151459946,10435174.2,..
Sub-Saharan Africa (excluding high income),SSA,2006,YR2006,5592480000,..,2.0535649196131,32859250000,1.54695135325906,10454165.8,..
Sub-Saharan Africa (excluding high income),SSA,2007,YR2007,4557420000,..,3.23402519016501,26314360000,1.34376811342316,10488506,..
Sub-Saharan Africa (excluding high income),SSA,2008,YR2008,6691060000,..,3.69077412888912,29391430000,1.50317451370078,10531623.2,..
Sub-Saharan Africa (excluding high income),SSA,2009,YR2009,7436380000,..,3.61358759642628,30312570000,1.60198204915648,10521712.4,..
Sub-Saharan Africa (excluding high income),SSA,2010,YR2010,7412820000,..,2.0864301737654,31472220000,1.32915199879458,10557378,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1960,YR1960,42000000,..,..,275230000,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1961,YR1961,81000000,..,..,425150000,..,9439885.1,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1962,YR1962,201000000,..,..,560100000,..,9448140,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1963,YR1963,157000000,..,..,529010000,..,9476599.1,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,YR1964,162000000,..,..,800850000,..,9485540.7,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1965,YR1965,247440000,..,..,943530000,..,9507101.3,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1966,YR1966,236220000,..,..,878580000,..,9486599.9,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1967,YR1967,196160000,..,..,915220000,..,9508388.7,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1968,YR1968,166200000,..,..,896920000,..,9522589.5,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1969,YR1969,175000000,..,..,861700000,..,9586210.3,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1970,YR1970,156000000,..,1.54537030319269,865240000,..,9559644.7,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1971,YR1971,190000000,..,1.38662397170349,974330000,..,9561265.6,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1972,YR1972,147000000,..,1.06495521312261,1044370000,..,9525660,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1973,YR1973,130000000,..,0.949070307225924,1291450000,..,9577940,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1974,YR1974,167000000,..,1.30604182001225,1721330000,..,9533730,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1975,YR1975,179000000,..,0.998827981563405,2195560000,..,9534700,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1976,YR1976,223000000,..,0.618389173298743,2094780000,..,9544260,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1977,YR1977,229000000,..,0.607904733915206,2323590000,..,9502840,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1978,YR1978,284000000,..,0.563748642622331,3188550000,..,9503260,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1979,YR1979,386000000,..,0.350865140010674,4235590000,..,9497070,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1980,YR1980,580000000,..,0.0437142632696937,4906130000,..,9526960,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1981,YR1981,678000000,..,0.604552440263857,5037580000,..,9504280,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1982,YR1982,627000000,..,0.635403471835881,4975320000,..,9523340,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1983,YR1983,763000000,..,0.504664702041091,4864910000,..,9539760,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1984,YR1984,852000000,..,0.507745291928206,5285350000,..,9583190,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1985,YR1985,1314000000,..,0.472718908175355,5867350000,..,9654510,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1986,YR1986,878000000,..,0.304489946047266,7351500000,..,9751770,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1987,YR1987,780000000,..,0.554593745972261,8347860000,..,9778190,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1988,YR1988,768000000,..,0.591170833165102,10228930000,3.85829071686519,9831310,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1989,YR1989,726000000,..,1.09998556724476,10369020000,4.02351319329709,9869060,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1990,YR1990,996000000,..,0.44126213324097,12240340000,3.61259272090354,9894100,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1991,YR1991,969000000,..,0.551896604392907,11787340000,2.67236240109473,9939330,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1992,YR1992,1153000000,..,0.462296547520603,12938800000,2.33771215674881,9978570,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1993,YR1993,1435000000,..,0.802341139002155,11733370000,2.20743868822019,9854300,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1994,YR1994,1452000000,..,1.22059735537298,12110830000,2.20073947020371,9916280,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1995,YR1995,1049000000,..,1.3688250906218,11542490000,1.90274564749048,9976790,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1996,YR1996,635000000,..,1.30753345405182,10612560000,1.60326288559297,10015810,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,YR1997,797000000,..,2.40631591329753,9484700000,1.61415638948634,10054910,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1998,YR1998,713460000,..,2.13860408034044,9652790000,1.70727077630517,10086310,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,1999,YR1999,945610000,..,2.70103477144135,8973490000,2.13683880590544,10143410,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2000,YR2000,1074160000,..,1.89683940906843,8772460000,1.84583644537849,10175670,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2001,YR2001,985920000,..,4.57212815788611,9012680000,1.85925580888164,10198799.2,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2002,YR2002,1925290000,..,3.00546002601928,12112810000,1.98132098139408,10236860.8,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2003,YR2003,4012370000,..,2.9987292903503,18193590000,1.64082372851944,10316546.7,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,YR2004,2903130000,..,2.14198556900235,18068730000,1.65243728829756,10343476.1,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2005,YR2005,3552650000,..,2.89689494646101,24117100000,1.57137455432038,10435214.2,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2006,YR2006,4923780000,..,2.06873659304644,30773110000,1.5467742245238,10454205.8,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2007,YR2007,4013210000,..,3.24955185999819,23621700000,1.3439230515381,10488536,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2008,YR2008,6172640000,..,3.70452547524133,25933120000,1.50282677687872,10531653.2,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2009,YR2009,6896970000,..,3.62727514859675,26579010000,1.60144611586863,10521741.4,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,2010,YR2010,6783260000,..,2.09681777526718,28073270000,1.3286952351696,10557403,..
Sudan,SDN,1960,YR1960,16000000,..,..,27270000,..,..,..
Sudan,SDN,1961,YR1961,17000000,..,..,13540000,..,1088400,..
Sudan,SDN,1962,YR1962,11000000,..,..,7530000,..,1089400,..
Sudan,SDN,1963,YR1963,9000000,..,..,11230000,..,1090400,..
Sudan,SDN,1964,YR1964,10000000,..,..,15750000,..,1091420,..
Sudan,SDN,1965,YR1965,8970000,..,..,24780000,..,1092420,..
Sudan,SDN,1966,YR1966,5800000,..,..,13260000,..,1093400,..
Sudan,SDN,1967,YR1967,4720000,..,..,13950000,..,1094500,..
Sudan,SDN,1968,YR1968,4620000,..,..,20980000,..,1095470,..
Sudan,SDN,1969,YR1969,..,..,..,3810000,..,1096470,..
Sudan,SDN,1970,YR1970,-2000000,..,0.0680979078353617,480000,..,1097450,..
Sudan,SDN,1971,YR1971,-2000000,..,..,530000,..,1098430,..
Sudan,SDN,1972,YR1972,1000000,..,0.0211658570437196,13690000,..,1099410,..
Sudan,SDN,1973,YR1973,3000000,..,0.00727951469902006,21420000,..,1100480,..
Sudan,SDN,1974,YR1974,4000000,..,-0.0252448313384113,35850000,..,1101050,..
Sudan,SDN,1975,YR1975,8000000,..,0.023222579492676,62600000,..,1102050,..
Sudan,SDN,1976,YR1976,-1000000,..,0.0836756137166874,57490000,..,1103000,..
Sudan,SDN,1977,YR1977,4000000,..,0.0950137867647059,57530000,..,1103980,..
Sudan,SDN,1978,YR1978,10000000,..,0.0780913890880647,124570000,..,1104360,..
Sudan,SDN,1979,YR1979,23000000,..,-0.0294500262946663,171730000,..,1104350,..
Sudan,SDN,1980,YR1980,60000000,..,0.118635358251972,328420000,..,1104500,..
Sudan,SDN,1981,YR1981,64000000,..,0.192981580392353,341420000,..,1104800,..
Sudan,SDN,1982,YR1982,131000000,..,0.181709956709957,398590000,..,1105400,..
Sudan,SDN,1983,YR1983,158000000,..,0.0767907880963063,475290000,..,1105900,..
Sudan,SDN,1984,YR1984,121000000,..,0.0935634359529397,336970000,..,1106450,..
Sudan,SDN,1985,YR1985,346000000,..,-0.0245087500537473,709260000,..,1127000,..
Sudan,SDN,1986,YR1986,148000000,..,-0.0518103089514675,554890000,..,1157500,..
Sudan,SDN,1987,YR1987,103000000,..,0.057800441014333,497960000,..,1178050,..
Sudan,SDN,1988,YR1988,109000000,..,0.0131175929433411,557960000,2.56971233755692,1208450,..
Sudan,SDN,1989,YR1989,110000000,..,0.0228158589942545,503370000,..,1228600,4515
Sudan,SDN,1990,YR1990,143000000,..,-0.250873432396101,507600000,3.50099580210786,1229100,5030
Sudan,SDN,1991,YR1991,85000000,..,-0.00544852704246531,511870000,3.0920553705747,1229650,1313
Sudan,SDN,1992,YR1992,11000000,..,0.00127945960857235,268420000,2.61263141609001,1240150,1083
